Order ID,Order Date,Ship Mode,Customer ID,Customer Name,Segment,State,Region,Category,Sub Category,Product Name,Sales,Quantity,Discount,Profit
CA-2017-128363,8/13/2017,Standard Class,DC-12850,Dan Campbell,Consumer,Tennessee,South,Office Supplies,Fasteners,Staples,24.32,5,0.2,9.12
CA-2017-128363,8/13/2017,Standard Class,DC-12850,Dan Campbell,Consumer,Tennessee,South,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,1.584,2,0.2,0.4752
CA-2017-128363,8/13/2017,Standard Class,DC-12850,Dan Campbell,Consumer,Tennessee,South,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,31.984,1,0.2,0
CA-2017-128363,8/13/2017,Standard Class,DC-12850,Dan Campbell,Consumer,Tennessee,South,Office Supplies,Envelopes,Colored Envelopes,14.76,5,0.2,4.797
CA-2017-128363,8/13/2017,Standard Class,DC-12850,Dan Campbell,Consumer,Tennessee,South,Furniture,Chairs,Hon Olson Stacker Chairs,423.648,2,0.2,47.6604
CA-2015-126669,11/07/2015,Standard Class,DO-13645,Doug O'Connell,Consumer,Texas,Central,Office Supplies,Paper,Xerox 1886,76.64,2,0.2,26.824
US-2015-118766,10/15/2015,Standard Class,LS-16975,Lindsay Shagiari,Home Office,Texas,Central,Office Supplies,Envelopes,Staple envelope,4.464,1,0.2,1.674
US-2015-118766,10/15/2015,Standard Class,LS-16975,Lindsay Shagiari,Home Office,Texas,Central,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,3.96,10,0.8,-6.93
CA-2016-112585,7/30/2016,First Class,RW-19630,Rob Williams,Corporate,California,West,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,715.64,2,0,178.91
CA-2016-149762,12/03/2016,Standard Class,RD-19720,Roger Demir,Consumer,California,West,Furniture,Tables,Hon 4060 Series Tables,268.704,3,0.2,6.7176
CA-2016-149762,12/03/2016,Standard Class,RD-19720,Roger Demir,Consumer,California,West,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,21.92,8,0,5.9184
CA-2016-149762,12/03/2016,Standard Class,RD-19720,Roger Demir,Consumer,California,West,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,48.72,3,0,7.308
CA-2016-149762,12/03/2016,Standard Class,RD-19720,Roger Demir,Consumer,California,West,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,205.666,2,0.15,-12.098
CA-2016-167605,4/28/2016,Second Class,RB-19570,Rob Beeghly,Consumer,Illinois,Central,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",30.344,2,0.6,-31.8612
US-2017-105697,8/25/2017,First Class,JE-15715,Joe Elijah,Consumer,Ohio,East,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",25.696,2,0.2,1.9272
CA-2017-165323,6/17/2017,Standard Class,SR-20740,Steven Roelle,Home Office,New York,East,Technology,Machines,Hewlett-Packard Desktjet 6988DT Refurbished Printer,3404.5,5,0,1668.205
CA-2017-165323,6/17/2017,Standard Class,SR-20740,Steven Roelle,Home Office,New York,East,Technology,Accessories,Kingston Digital DataTraveler 64GB USB 2.0,101.34,3,0,8.1072
CA-2015-110891,11/20/2015,Standard Class,PO-19195,Phillina Ober,Home Office,Pennsylvania,East,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",344.372,4,0.3,-93.4724
CA-2017-100783,9/04/2017,Second Class,JK-16120,Julie Kriz,Home Office,Texas,Central,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",30.384,1,0.2,3.798
CA-2015-152513,7/04/2015,Second Class,JP-16135,Julie Prescott,Home Office,California,West,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,22.848,2,0.2,7.4256
CA-2017-139822,9/15/2017,Standard Class,Dp-13240,Dean percer,Home Office,Connecticut,East,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,38.62,2,0,10.8136
CA-2017-139822,9/15/2017,Standard Class,Dp-13240,Dean percer,Home Office,Connecticut,East,Technology,Accessories,Micro Innovations Wireless Classic Keyboard with Mouse,59.98,2,0,10.7964
CA-2017-107713,3/13/2017,Standard Class,JB-16000,Joy Bell-,Consumer,Maryland,East,Office Supplies,Binders,Avery Arch Ring Binders,174.3,3,0,81.921
CA-2017-134096,9/24/2017,Standard Class,PP-18955,Paul Prost,Home Office,Florida,South,Technology,Phones,Vtech CS6719,383.96,5,0.2,38.396
CA-2017-134096,9/24/2017,Standard Class,PP-18955,Paul Prost,Home Office,Florida,South,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,15.57,3,0.7,-11.418
CA-2016-125843,8/13/2016,First Class,RF-19840,Roy Französisch,Consumer,Virginia,South,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,22.32,4,0,10.7136
CA-2016-125843,8/13/2016,First Class,RF-19840,Roy Französisch,Consumer,Virginia,South,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,103.6,7,0,51.8
CA-2017-120404,11/20/2017,Second Class,KH-16330,Katharine Harms,Corporate,New York,East,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,2.97,3,0,1.3365
CA-2017-120404,11/20/2017,Second Class,KH-16330,Katharine Harms,Corporate,New York,East,Technology,Phones,Apple iPhone 5S,569.99,1,0,170.997
CA-2017-120404,11/20/2017,Second Class,KH-16330,Katharine Harms,Corporate,New York,East,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,50.97,3,0,9.1746
CA-2017-167549,7/25/2017,First Class,EM-14200,Evan Minnotte,Home Office,Texas,Central,Furniture,Tables,Safco Drafting Table,298.116,6,0.3,-4.2588
CA-2016-120082,3/25/2016,Second Class,DK-12835,Damala Kotsonis,Corporate,New York,East,Office Supplies,Art,Newell 319,59.52,3,0,17.856
US-2016-168095,7/15/2016,Standard Class,MC-17425,Mark Cousins,Corporate,Oregon,West,Furniture,Chairs,Bevis Steel Folding Chairs,230.28,3,0.2,23.028
US-2016-168095,7/15/2016,Standard Class,MC-17425,Mark Cousins,Corporate,Oregon,West,Office Supplies,Paper,Xerox 1909,105.52,5,0.2,34.294
CA-2017-166093,8/17/2017,Standard Class,RW-19540,Rick Wilson,Corporate,California,West,Office Supplies,Envelopes,Staple envelope,23.36,2,0,11.68
CA-2017-166093,8/17/2017,Standard Class,RW-19540,Rick Wilson,Corporate,California,West,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,71.976,3,0.2,8.997
CA-2017-166093,8/17/2017,Standard Class,RW-19540,Rick Wilson,Corporate,California,West,Office Supplies,Paper,Xerox 1962,8.56,2,0,3.852
CA-2017-166093,8/17/2017,Standard Class,RW-19540,Rick Wilson,Corporate,California,West,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",13.92,3,0.2,4.872
CA-2017-166093,8/17/2017,Standard Class,RW-19540,Rick Wilson,Corporate,California,West,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,2518.29,9,0,654.7554
CA-2017-166093,8/17/2017,Standard Class,RW-19540,Rick Wilson,Corporate,California,West,Office Supplies,Storage,Standard Rollaway File with Lock,540.57,3,0,140.5482
CA-2017-166093,8/17/2017,Standard Class,RW-19540,Rick Wilson,Corporate,California,West,Office Supplies,Binders,GBC Recycled Grain Textured Covers,221.056,8,0.2,77.3696
CA-2016-146325,12/14/2016,First Class,DS-13180,David Smith,Corporate,California,West,Furniture,Chairs,"Global Task Chair, Black",81.424,2,0.2,-9.1602
CA-2016-146325,12/14/2016,First Class,DS-13180,David Smith,Corporate,California,West,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",134.8,10,0,35.048
CA-2017-134194,12/25/2017,Standard Class,GA-14725,Guy Armstrong,Consumer,Texas,Central,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,39.582,9,0.8,-59.373
CA-2017-134194,12/25/2017,Standard Class,GA-14725,Guy Armstrong,Consumer,Texas,Central,Office Supplies,Supplies,Staple remover,44.688,7,0.2,5.0274
CA-2017-134194,12/25/2017,Standard Class,GA-14725,Guy Armstrong,Consumer,Texas,Central,Office Supplies,Art,Newell 34,31.744,2,0.2,2.3808
CA-2017-134194,12/25/2017,Standard Class,GA-14725,Guy Armstrong,Consumer,Texas,Central,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",40.98,5,0.8,-65.568
CA-2017-134194,12/25/2017,Standard Class,GA-14725,Guy Armstrong,Consumer,Texas,Central,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",3.168,3,0.8,-5.0688
CA-2014-131009,3/01/2014,Standard Class,SC-20380,Shahid Collister,Consumer,Texas,Central,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,18.84,5,0.2,-3.5325
CA-2014-131009,3/01/2014,Standard Class,SC-20380,Shahid Collister,Consumer,Texas,Central,Furniture,Chairs,Harbour Creations Steel Folding Chair,362.25,6,0.3,0
CA-2014-131009,3/01/2014,Standard Class,SC-20380,Shahid Collister,Consumer,Texas,Central,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,63.552,6,0.6,-34.9536
CA-2014-131009,3/01/2014,Standard Class,SC-20380,Shahid Collister,Consumer,Texas,Central,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,129.552,3,0.2,-22.6716
CA-2015-145814,11/19/2015,Standard Class,KD-16345,Katherine Ducich,Consumer,New York,East,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,5.984,2,0.2,2.244
CA-2015-145814,11/19/2015,Standard Class,KD-16345,Katherine Ducich,Consumer,New York,East,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,861.76,4,0,249.9104
CA-2014-138359,4/01/2014,Standard Class,KH-16330,Katharine Harms,Corporate,Massachusetts,East,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,66.96,4,0,2.6784
CA-2014-138359,4/01/2014,Standard Class,KH-16330,Katharine Harms,Corporate,Massachusetts,East,Office Supplies,Binders,Zipper Ring Binder Pockets,6.24,2,0,3.0576
CA-2017-131807,10/05/2017,Standard Class,GG-14650,Greg Guthrie,Corporate,California,West,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,435.168,4,0.2,-59.8356
CA-2017-131807,10/05/2017,Standard Class,GG-14650,Greg Guthrie,Corporate,California,West,Office Supplies,Fasteners,Staples,14.9,5,0,6.854
CA-2017-131807,10/05/2017,Standard Class,GG-14650,Greg Guthrie,Corporate,California,West,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",15.8,4,0,4.108
CA-2017-131807,10/05/2017,Standard Class,GG-14650,Greg Guthrie,Corporate,California,West,Furniture,Furnishings,DAX Clear Channel Poster Frame,72.9,5,0,26.973
CA-2017-131807,10/05/2017,Standard Class,GG-14650,Greg Guthrie,Corporate,California,West,Furniture,Tables,KI Adjustable-Height Table,206.352,3,0.2,5.1588
CA-2017-131807,10/05/2017,Standard Class,GG-14650,Greg Guthrie,Corporate,California,West,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",7.992,1,0.2,2.6973
CA-2017-104864,11/18/2017,Second Class,JS-15685,Jim Sink,Corporate,Florida,South,Office Supplies,Storage,Tennsco Commercial Shelving,81.36,5,0.2,-19.323
CA-2017-104864,11/18/2017,Second Class,JS-15685,Jim Sink,Corporate,Florida,South,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,20.232,8,0.7,-16.1856
CA-2017-104864,11/18/2017,Second Class,JS-15685,Jim Sink,Corporate,Florida,South,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",389.056,4,0.2,48.632
CA-2017-104864,11/18/2017,Second Class,JS-15685,Jim Sink,Corporate,Florida,South,Office Supplies,Paper,Xerox 221,20.736,4,0.2,7.2576
CA-2017-104864,11/18/2017,Second Class,JS-15685,Jim Sink,Corporate,Florida,South,Office Supplies,Paper,Xerox 211,41.472,8,0.2,14.5152
CA-2015-138219,3/23/2015,Standard Class,BP-11095,Bart Pistole,Corporate,California,West,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",33.36,4,0,16.68
CA-2016-157707,10/10/2016,First Class,CC-12610,Corey Catlett,Corporate,Colorado,West,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",90.882,3,0.7,-190.8522
CA-2016-157707,10/10/2016,First Class,CC-12610,Corey Catlett,Corporate,Colorado,West,Technology,Phones,iOttie HLCRIO102 Car Mount,15.992,1,0.2,-2.9985
CA-2016-157707,10/10/2016,First Class,CC-12610,Corey Catlett,Corporate,Colorado,West,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",120.784,1,0.2,13.5882
US-2015-126753,8/16/2015,Standard Class,SP-20860,Sung Pak,Corporate,Pennsylvania,East,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,519.792,4,0.4,-112.6216
US-2015-126753,8/16/2015,Standard Class,SP-20860,Sung Pak,Corporate,Pennsylvania,East,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,31.176,3,0.2,-5.4558
US-2015-126753,8/16/2015,Standard Class,SP-20860,Sung Pak,Corporate,Pennsylvania,East,Office Supplies,Paper,Xerox 227,10.368,2,0.2,3.6288
US-2015-126753,8/16/2015,Standard Class,SP-20860,Sung Pak,Corporate,Pennsylvania,East,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",2.724,2,0.7,-1.9068
US-2015-126753,8/16/2015,Standard Class,SP-20860,Sung Pak,Corporate,Pennsylvania,East,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",254.352,3,0.2,0
US-2015-126753,8/16/2015,Standard Class,SP-20860,Sung Pak,Corporate,Pennsylvania,East,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,3.762,3,0.7,-2.7588
US-2015-126753,8/16/2015,Standard Class,SP-20860,Sung Pak,Corporate,Pennsylvania,East,Office Supplies,Paper,Xerox 199,10.272,3,0.2,3.21
CA-2014-166051,5/31/2014,Standard Class,JK-15625,Jim Karlsson,Consumer,Mississippi,South,Technology,Phones,Samsung Galaxy Note 3,659.97,3,0,197.991
CA-2014-166051,5/31/2014,Standard Class,JK-15625,Jim Karlsson,Consumer,Mississippi,South,Technology,Phones,Grandstream GXP1160 VoIP phone,113.73,3,0,32.9817
CA-2015-113040,8/27/2015,Standard Class,CC-12100,Chad Cunningham,Home Office,California,West,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,5.104,1,0.2,1.6588
CA-2014-103800,1/03/2014,Standard Class,DP-13000,Darren Powers,Consumer,Texas,Central,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",16.448,2,0.2,5.5512
CA-2014-113383,9/10/2014,First Class,SF-20065,Sandra Flanagan,Consumer,New Jersey,East,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,81.92,4,0,22.1184
CA-2014-113383,9/10/2014,First Class,SF-20065,Sandra Flanagan,Consumer,New Jersey,East,Furniture,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",254.9,5,0,76.47
CA-2017-152499,1/22/2017,Second Class,EH-13765,Edward Hooks,Corporate,Illinois,Central,Office Supplies,Fasteners,Staples,15.12,5,0.2,4.914
CA-2017-152499,1/22/2017,Second Class,EH-13765,Edward Hooks,Corporate,Illinois,Central,Office Supplies,Art,Newell 348,7.872,3,0.2,0.8856
CA-2016-151498,4/21/2016,First Class,DN-13690,Duane Noonan,Consumer,Washington,West,Office Supplies,Binders,Round Ring Binders,8.32,5,0.2,2.808
CA-2016-137939,7/20/2016,Second Class,PJ-19015,Pauline Johnson,Consumer,New York,East,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,89.95,5,0,43.176
US-2016-117793,8/23/2016,Standard Class,MA-17560,Matt Abelman,Home Office,Wisconsin,Central,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",25.2,4,0,11.592
US-2016-117793,8/23/2016,Standard Class,MA-17560,Matt Abelman,Home Office,Wisconsin,Central,Office Supplies,Labels,Avery 515,37.59,3,0,17.6673
US-2016-117793,8/23/2016,Standard Class,MA-17560,Matt Abelman,Home Office,Wisconsin,Central,Office Supplies,Storage,Pizazz Global Quick File,14.97,1,0,4.1916
US-2016-117793,8/23/2016,Standard Class,MA-17560,Matt Abelman,Home Office,Wisconsin,Central,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,1.98,2,0,0.891
CA-2016-133872,6/14/2016,First Class,VM-21835,Vivian Mathis,Consumer,Florida,South,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,39.936,4,0.7,-26.624
CA-2016-133872,6/14/2016,First Class,VM-21835,Vivian Mathis,Consumer,Florida,South,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",18.464,2,0.2,2.308
US-2015-165743,11/20/2015,Second Class,MM-18055,Michelle Moray,Consumer,Colorado,West,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,4.896,3,0.7,-3.4272
US-2015-165743,11/20/2015,Second Class,MM-18055,Michelle Moray,Consumer,Colorado,West,Furniture,Bookcases,Sauder Barrister Bookcases,145.764,6,0.7,-247.7988
US-2015-165743,11/20/2015,Second Class,MM-18055,Michelle Moray,Consumer,Colorado,West,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,9.612,6,0.7,-7.3692
US-2017-105998,11/03/2017,First Class,CR-12580,Clay Rozendal,Home Office,California,West,Technology,Accessories,Microsoft Sculpt Comfort Mouse,199.75,5,0,87.89
US-2017-105998,11/03/2017,First Class,CR-12580,Clay Rozendal,Home Office,California,West,Furniture,Tables,Chromcraft Round Conference Tables,1673.184,12,0.2,20.9148
US-2014-148194,5/04/2014,First Class,BS-11365,Bill Shonely,Corporate,Washington,West,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",12.18,7,0,3.8976
US-2014-148194,5/04/2014,First Class,BS-11365,Bill Shonely,Corporate,Washington,West,Office Supplies,Appliances,Holmes Odor Grabber,57.68,4,0,19.0344
US-2015-151407,11/08/2015,Standard Class,RD-19585,Rob Dowd,Consumer,Iowa,Central,Technology,Phones,Cisco SPA508G,263.96,4,0,76.5484
CA-2015-110870,12/12/2015,First Class,KD-16270,Karen Daniels,Consumer,California,West,Technology,Accessories,Logitech Wireless Marathon Mouse M705,299.94,6,0,128.9742
CA-2015-110870,12/12/2015,First Class,KD-16270,Karen Daniels,Consumer,California,West,Office Supplies,Supplies,Staple remover,25.76,7,0,0.5152
CA-2014-143210,12/01/2014,First Class,AA-10645,Anna Andreadi,Consumer,Massachusetts,East,Technology,Phones,Cisco IP Phone 7961G VoIP phone - Dark gray,271.9,2,0,78.851
CA-2014-143210,12/01/2014,First Class,AA-10645,Anna Andreadi,Consumer,Massachusetts,East,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",45.84,3,0,15.5856
CA-2014-143210,12/01/2014,First Class,AA-10645,Anna Andreadi,Consumer,Massachusetts,East,Furniture,Furnishings,Ultra Door Push Plate,9.82,2,0,3.2406
CA-2016-139808,10/07/2016,Standard Class,MC-18100,Mick Crebagga,Consumer,Washington,West,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",93.36,12,0,0.9336
CA-2015-110863,11/17/2015,Standard Class,AA-10645,Anna Andreadi,Consumer,Oklahoma,Central,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",541.24,4,0,5.4124
CA-2015-110863,11/17/2015,Standard Class,AA-10645,Anna Andreadi,Consumer,Oklahoma,Central,Office Supplies,Paper,Easy-staple paper,106.32,3,0,49.9704
CA-2015-110863,11/17/2015,Standard Class,AA-10645,Anna Andreadi,Consumer,Oklahoma,Central,Furniture,Chairs,Hon Olson Stacker Chairs,1323.9,5,0,383.931
CA-2014-127859,3/17/2014,Second Class,QJ-19255,Quincy Jones,Corporate,Pennsylvania,East,Office Supplies,Paper,Xerox 1909,126.624,6,0.2,41.1528
US-2015-136427,6/20/2015,First Class,JM-16195,Justin MacKendrick,Consumer,Colorado,West,Technology,Phones,Griffin GC36547 PowerJolt SE Lightning Charger,125.944,7,0.2,15.743
CA-2017-120168,5/25/2017,Same Day,TB-21625,Trudy Brown,Consumer,New York,East,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,663.92,5,0.2,207.475
CA-2017-120168,5/25/2017,Same Day,TB-21625,Trudy Brown,Consumer,New York,East,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,120,8,0,13.2
CA-2017-120168,5/25/2017,Same Day,TB-21625,Trudy Brown,Consumer,New York,East,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,3.29,1,0,1.4805
CA-2017-120168,5/25/2017,Same Day,TB-21625,Trudy Brown,Consumer,New York,East,Furniture,Furnishings,Eldon 200 Class Desk Accessories,18.84,3,0,6.0288
US-2014-131870,9/09/2014,First Class,NF-18595,Nicole Fjeld,Home Office,Ohio,East,Furniture,Furnishings,Nu-Dell Executive Frame,60.672,6,0.2,12.8928
US-2014-131870,9/09/2014,First Class,NF-18595,Nicole Fjeld,Home Office,Ohio,East,Office Supplies,Art,Newell 320,30.816,9,0.2,2.6964
CA-2017-114804,10/17/2017,Second Class,BF-11020,Barry Französisch,Corporate,California,West,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,52.792,1,0.2,4.6193
CA-2017-167227,11/02/2017,First Class,NP-18670,Nora Paige,Consumer,Missouri,Central,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,83.9,10,0,20.975
CA-2017-167227,11/02/2017,First Class,NP-18670,Nora Paige,Consumer,Missouri,Central,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,2,0,5.7624
CA-2014-129189,7/21/2014,Standard Class,HM-14860,Harry Marie,Corporate,Texas,Central,Office Supplies,Appliances,Acco 6 Outlet Guardian Basic Surge Suppressor,4.992,3,0.8,-12.9792
CA-2014-129189,7/21/2014,Standard Class,HM-14860,Harry Marie,Corporate,Texas,Central,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",87.92,5,0.2,29.673
CA-2014-129189,7/21/2014,Standard Class,HM-14860,Harry Marie,Corporate,Texas,Central,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,657.93,5,0.3,-93.99
CA-2014-129189,7/21/2014,Standard Class,HM-14860,Harry Marie,Corporate,Texas,Central,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,1.044,1,0.8,-1.827
CA-2015-132465,9/11/2015,Second Class,DM-13525,Don Miller,Corporate,New York,East,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,210.68,2,0,50.5632
CA-2015-132465,9/11/2015,Second Class,DM-13525,Don Miller,Corporate,New York,East,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.,78.8,1,0,1.576
CA-2015-132465,9/11/2015,Second Class,DM-13525,Don Miller,Corporate,New York,East,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,19.99,1,0,6.7966
CA-2015-132465,9/11/2015,Second Class,DM-13525,Don Miller,Corporate,New York,East,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,772.68,4,0,108.1752
CA-2016-166373,10/21/2016,Standard Class,JF-15565,Jill Fjeld,Consumer,Texas,Central,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,106.08,6,0.2,-9.282
CA-2016-158806,1/07/2016,Standard Class,NM-18520,Neoma Murray,Consumer,Texas,Central,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",23.076,3,0.6,-10.9611
CA-2016-158806,1/07/2016,Standard Class,NM-18520,Neoma Murray,Consumer,Texas,Central,Office Supplies,Paper,Xerox 212,25.92,5,0.2,9.072
CA-2015-119690,6/25/2015,First Class,MV-17485,Mark Van Huff,Consumer,Texas,Central,Office Supplies,Paper,Xerox 1884,47.952,3,0.2,16.1838
CA-2015-119690,6/25/2015,First Class,MV-17485,Mark Van Huff,Consumer,Texas,Central,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",0.984,2,0.8,-1.476
CA-2015-119690,6/25/2015,First Class,MV-17485,Mark Van Huff,Consumer,Texas,Central,Furniture,Furnishings,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",75.384,9,0.6,-20.7306
CA-2015-119690,6/25/2015,First Class,MV-17485,Mark Van Huff,Consumer,Texas,Central,Office Supplies,Labels,Avery File Folder Labels,4.608,2,0.2,1.6704
CA-2015-153738,9/20/2015,First Class,AG-10270,Alejandro Grove,Consumer,Massachusetts,East,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,37.68,6,0,16.956
CA-2017-169012,7/10/2017,Standard Class,BF-11275,Beth Fritzler,Corporate,Georgia,South,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,41.91,3,0,10.8966
CA-2017-109393,6/30/2017,Second Class,JC-15775,John Castell,Consumer,California,West,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",435.999,3,0.15,5.1294
CA-2017-121489,8/21/2017,Second Class,CM-11815,Candace McMahon,Corporate,Washington,West,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",388.704,6,0.2,38.8704
CA-2017-121489,8/21/2017,Second Class,CM-11815,Candace McMahon,Corporate,Washington,West,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,572.58,6,0,34.3548
CA-2017-121489,8/21/2017,Second Class,CM-11815,Candace McMahon,Corporate,Washington,West,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,33.18,2,0,11.613
US-2017-133081,3/11/2017,Standard Class,PV-18985,Paul Van Hugh,Home Office,Massachusetts,East,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,63.88,4,0,24.9132
US-2017-133081,3/11/2017,Standard Class,PV-18985,Paul Van Hugh,Home Office,Massachusetts,East,Furniture,Furnishings,"Executive Impressions 16-1/2"" Circular Wall Clock",26.72,1,0,11.7568
CA-2017-165008,9/15/2017,Second Class,DO-13645,Doug O'Connell,Consumer,Utah,West,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",295.056,9,0.2,106.9578
CA-2016-145611,9/20/2016,Standard Class,HA-14905,Helen Abelman,Consumer,New York,East,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,393.25,5,0,129.7725
CA-2016-113600,12/15/2016,Second Class,SH-20395,Shahid Hopkins,Consumer,Ohio,East,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",2.214,3,0.7,-1.476
CA-2017-130834,11/03/2017,Second Class,JM-16195,Justin MacKendrick,Consumer,North Carolina,South,Office Supplies,Paper,Strathmore Photo Mount Cards,16.272,3,0.2,5.2884
CA-2016-168543,7/03/2016,Standard Class,DK-13225,Dean Katz,Corporate,New York,East,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,706.86,7,0,197.9208
